发布时间,url链接,发布者(帖子发布者),IP属地,帖子账号粉丝数,转发数,评论数,点赞数,文本,话题,一级账号粉丝数,用户名（评论用户）,评论属地,评论内容,评论时间,评论点赞数,标记（0代表一级，1代表二级）
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,0.0,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,男孩子气（๑][๑）,,悼念逝者🙏🙏🙏默哀,2024-11-12 15:22:29,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,0.0,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,镇魂之子,,悼念逝者🙏,2024-11-12 15:22:41,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,0.0,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,青云直上。。。,,逝者安息🙏🙏🙏🙏🙏🙏🙏,2024-11-12 15:23:33,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,0.0,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,最美的时光67866,,默哀🙏🙏,2024-11-12 15:23:02,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,0.0,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,張曉龍（一笑奈何）,,默哀🙏🙏🙏🙏逝者安息,2024-11-12 15:22:17,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,一生只爱你81005,,默哀，悼念🙏🙏🙏,2024-11-12 15:23:53,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,根号三，，，，,,悼念，默哀🙏🙏🙏,2024-11-12 15:23:51,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,夜半情书。527,,逝者安息🙏🙏,2024-11-12 15:23:48,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,念念不如忘念。,,默哀，哀悼🙏🙏🙏,2024-11-12 15:23:44,,0
2024-11-12 11:32:48,https://www.kuaishou.com/short-video/3xxjgti4mbj4tuk,法治日报,,244487,,,547,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡 43人受伤,,最好的时光在等你,,默哀🙏悼念🙏,2024-11-12 15:23:35,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,涐的人都有多好,,默哀🕯️🕯️🕯️逝者安息,2024-11-12 11:48:11,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,密码不在,,哀悼,2024-11-12 11:54:11,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,王志刚的妈妈,,希望一切安好,2024-11-12 12:06:43,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,有你的世界足矣635,,悼念逝者🙏🙏🙏默哀,2024-11-12 15:16:38,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,随缘就好（张文）,,逝者安息🕯️🕯️🕯️,2024-11-12 12:12:11,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,世界和平，安安是福吗,,祈祷平安无事🙏,2024-11-12 11:54:43,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,依然爱你一生一世一辈子,,默哀,2024-11-12 15:15:43,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,寺小花,,平安无事最好,2024-11-12 11:36:43,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,星空下的女孩纸！,,保佑平安🙏🙏,2024-11-12 11:42:43,,0
2024-11-12 11:08:45,https://www.kuaishou.com/short-video/3xjm49akjkd49kk,封面新闻,,292333,,0.0,1409,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,通报：珠海驾车冲撞市民重大恶性案件造成35人死亡，43人受伤,,闵志杰（李秀玲）,,🕯️🕯️🕯️🕯️🕯️,2024-11-12 11:42:11,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,0.0,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,从此以后，我没有过,,祈祷所有人都平安回家,2024-11-12 11:18:03,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,0.0,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,如果可以重来，从新再来！,,生命第一，安全第一,2024-11-12 11:18:34,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,0.0,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,深爱的你424,,逝者安息，默哀🙏🙏,2024-11-12 11:27:14,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,0.0,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,辰辰辰逸,,逝者安息🕯️🕯️🕯️,2024-11-12 11:30:31,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,0.0,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,梅花飘香十里桃树,,祈祷平安，安全第一,2024-11-12 11:30:16,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,0.0,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,开心果儿~^,,逝者安息🕯️🕯️🕯️🕯️🕯️🕯️🕯️,2024-11-12 11:54:17,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,误会，，，。,,注意安全，祈祷无事,2024-11-12 12:30:45,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,安妮妮可可,,默哀🙏,2024-11-12 12:30:17,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,有个家圆的,,祈祷无灾无祸,2024-11-12 12:24:46,,0
2024-11-12 11:02:18,https://www.kuaishou.com/short-video/3xdewpbpuzjcpxw,澎湃新闻,,629015,,,1486,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,珠海驾车冲撞市民重大恶性案件造成35人死亡、43人受伤,,彪悍的人生不能将就,,希望都平安无事，生命无价,2024-11-12 12:18:46,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,璀璨人生，，！！！！,,沉痛哀悼🙏🙏逝者安息,2024-11-12 15:23:51,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,焕英，,,默哀，逝者安息，悼念,2024-11-12 15:24:10,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,衣襟带走心底,,悼念逝者🙏,2024-11-12 15:20:37,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,花香满园，花儿开,,生命第一，安全第一,2024-11-12 15:00:28,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,海纳天川764,,沉痛默哀🙏,2024-11-12 15:24:06,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,时光。5523,,默哀🙏🙏 🙏 🙏 🙏 🙏,2024-11-12 15:22:57,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,0.0,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,一念之间，一生一世,,逝者安息🙏🙏🙏🙏🙏🙏🙏,2024-11-12 15:22:18,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,可是很皮,,默哀🙏🙏悼念,2024-11-12 15:25:13,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,谦谦的小哥哥.,,悼念，默哀🙏🙏🙏,2024-11-12 15:25:07,,0
2024-11-12 13:18:15,https://www.kuaishou.com/short-video/3xtrjnztxfu9du4,中国网,,245320,,,319,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡43人受伤。,,你别闹了吗_,,悼念,2024-11-12 15:25:04,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,凡事都是为了,,🙏🙏🙏🙏逝者安息🙏🙏,2024-11-12 15:19:33,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,何玉霞！！！！,,默哀🙏🙏 🙏  ,2024-11-12 15:23:18,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,微笑着回音,,🙏🙏🙏🙏沉痛哀悼,2024-11-12 15:22:14,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,浪荡的阿九,,逝者安息🙏🙏,2024-11-12 13:37:40,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,我是一个小小孩的妈妈,,悼念逝者🙏,2024-11-12 15:20:16,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,🌸花花世界🌸花,,默哀🙏🙏逝者安息,2024-11-12 15:23:06,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,陈伟7517,,悼念🙏默哀🙏🙏,2024-11-12 15:22:44,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,冬天里的暖阳603,,默哀🙏🙏🙏,2024-11-12 15:20:28,,0
2024-11-12 13:20:22,https://www.kuaishou.com/short-video/3xdby2esd3n2m7y,中国网,,167512,,,968,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,习近平对广东珠海市驾车冲撞行人案件作出重要指示。  ,,南方姑娘🌸940,,默哀，悼念🙏🙏🙏,2024-11-12 15:22:29,,0
